Satellite Name,Time (UTC),Latitude,Longitude,Altitude (m)
STARLINK-1030,2026-01-03T21:08:41Z,-13.001415863620222,-31.774824545614003,359493.9790155878
STARLINK-1030,2026-01-03T21:18:41Z,18.32182310333396,-10.028820350035414,360067.7378000995
STARLINK-1030,2026-01-03T21:28:41Z,45.21242111585134,21.99124472418903,366357.4068852886
STARLINK-1030,2026-01-03T21:38:41Z,51.67360743040784,79.41401932227811,367094.0242302715
STARLINK-1030,2026-01-03T21:48:41Z,30.39566016949008,121.97944203232993,359618.6859351135
STARLINK-1030,2026-01-03T21:58:41Z,-0.20348016967607976,145.61694141555304,354790.8178141598
STARLINK-1030,2026-01-03T22:08:41Z,-30.757607209766544,169.3572344834699,360138.652557573
STARLINK-1030,2026-01-03T22:18:41Z,-51.799220316657,-147.71148579410584,367779.50606007915
STARLINK-1030,2026-01-03T22:28:41Z,-44.95388577074457,-90.47511583002505,366851.8480873107
STARLINK-1030,2026-01-03T22:38:41Z,-17.94461543783502,-58.71947193996824,360238.905640352
STARLINK-1030,2026-01-03T22:48:41Z,13.384447674580016,-36.988685729254684,359344.40610238694
STARLINK-1030,2026-01-03T22:58:41Z,41.67467212890728,-8.033066360647798,365437.3828518034
STARLINK-1030,2026-01-03T23:08:41Z,52.87641718916679,46.47680555793491,367676.3411131472
STARLINK-1030,2026-01-03T23:18:41Z,34.821365787531626,93.78223786696057,361021.1987277537
STARLINK-1030,2026-01-03T23:28:41Z,4.857854189483399,118.94874008852861,354920.7998627256
STARLINK-1030,2026-01-03T23:38:41Z,-26.144856593992845,141.59425785063428,358790.09030528093
STARLINK-1030,2026-01-03T23:48:41Z,-49.848520200244465,179.97208576683767,366970.0512926579
STARLINK-1030,2026-01-03T23:58:41Z,-48.03036896379416,-121.29930358494634,367641.15026659454
STARLINK-1030,2026-01-04T00:08:41Z,-22.79533585715062,-85.89393121426018,361158.2761477334
STARLINK-1030,2026-01-04T00:18:41Z,8.381326199101936,-63.78502206563735,358830.1899563656
STARLINK-1030,2026-01-04T00:28:41Z,37.73767337113734,-37.27850131043926,364397.96304379863
STARLINK-1030,2026-01-04T00:38:41Z,53.191425761762446,13.184778461393405,367987.3169321525
STARLINK-1030,2026-01-04T00:48:41Z,38.9855153758284,65.00437456059706,362435.42963262857
STARLINK-1030,2026-01-04T00:58:41Z,9.896970750839666,92.22363204722622,355348.2979301502
STARLINK-1030,2026-01-04T01:08:41Z,-21.375083169548045,114.20543347708855,357572.17437695235
STARLINK-1030,2026-01-04T01:18:41Z,-47.19437853528209,148.50605641272375,365940.1590868234
STARLINK-1030,2026-01-04T01:28:41Z,-50.49217697963297,-153.01956594188343,368221.39608854806
STARLINK-1030,2026-01-04T01:38:41Z,-27.518986691954094,-113.37884383047091,362205.5473576456
STARLINK-1030,2026-01-04T01:48:41Z,3.338494873322031,-90.48253705097092,358553.0443961061
STARLINK-1030,2026-01-04T01:58:41Z,33.48902218109181,-65.86136846734469,363295.69063161535
STARLINK-1030,2026-01-04T02:08:41Z,52.59602258744579,-20.039949747705634,368019.6605237416
STARLINK-1030,2026-01-04T02:18:41Z,42.812541113046514,35.52604796569548,363798.52585256845
STARLINK-1030,2026-01-04T02:28:41Z,14.889063873598614,65.38017492271166,356052.9637708018
STARLINK-1030,2026-01-04T02:38:41Z,-16.488021426274823,87.10196176099862,356539.5208347063
STARLINK-1030,2026-01-04T02:48:41Z,-43.95991724295714,117.93537012412443,364731.91020610236
STARLINK-1030,2026-01-04T02:58:41Z,-52.21658337163769,174.44661034500547,368558.4832860751
STARLINK-1030,2026-01-04T03:08:41Z,-32.073524935024494,-141.26672670324714,363327.3314539746
STARLINK-1030,2026-01-04T03:18:41Z,-1.7199964677649004,-117.14154892995033,358528.6266635166
STARLINK-1030,2026-01-04T03:28:41Z,28.999055575018208,-93.90019712656964,362189.7186290674
STARLINK-1030,2026-01-04T03:38:41Z,51.132364755493185,-52.79395517927562,367779.3399538728
STARLINK-1030,2026-01-04T03:48:41Z,46.209071717084534,5.235337967369539,365050.76142996736
STARLINK-1030,2026-01-04T03:58:41Z,19.80697746569382,38.351629977948264,357001.8280613266
STARLINK-1030,2026-01-04T04:08:41Z,-11.516607210045544,60.20618734616697,355738.61514599173
STARLINK-1030,2026-01-04T04:18:41Z,-40.260630503991024,88.20625036295125,363396.31867810985
STARLINK-1030,2026-01-04T04:28:41Z,-53.09856053181435,141.33332460199617,368629.6840901362
STARLINK-1030,2026-01-04T04:38:41Z,-36.406606620951095,-169.66292489550506,364466.02454234264
STARLINK-1030,2026-01-04T04:48:41Z,-6.770903588426673,-143.82069635743187,358759.4870774117
STARLINK-1030,2026-01-04T04:58:41Z,24.323856121381258,-121.50423670044793,361138.9574037785
STARLINK-1030,2026-01-04T05:08:41Z,48.89400878553267,-84.79303100150965,367285.2299709731
STARLINK-1030,2026-01-04T05:18:41Z,49.064163234251964,-25.94274662811559,366138.3012737996
STARLINK-1030,2026-01-04T05:28:41Z,24.619403837539455,11.063396437505135,358150.9016392306
STARLINK-1030,2026-01-04T05:38:41Z,-6.4892714267477976,33.449282341997126,355205.566975645
STARLINK-1030,2026-01-04T05:48:41Z,-36.195607338528866,59.214913480816705,361991.0134532055
STARLINK-1030,2026-01-04T05:58:41Z,-53.076807781011134,108.01404832129334,368424.76301644975
STARLINK-1030,2026-01-04T06:08:41Z,-40.45272471510651,161.31603793469776,365562.7312124525
STARLINK-1030,2026-01-04T06:18:41Z,-11.790614291735345,-170.57955579428088,359234.9493528078
STARLINK-1030,2026-01-04T06:28:41Z,19.508395537578085,-148.77000342859023,360199.16016578156
STARLINK-1030,2026-01-04T06:38:41Z,46.0004804797815,-115.90838873339499,366568.1402038783
STARLINK-1030,2026-01-04T06:48:41Z,51.25535939206772,-58.0011258196665,367015.6471743413
STARLINK-1030,2026-01-04T06:58:41Z,29.288997261052092,-16.569634424001592,359447.32293709955
STARLINK-1030,2026-01-04T07:08:41Z,-1.4313050696443923,6.76831754422102,354964.27029116097
STARLINK-1030,2026-01-04T07:18:41Z,-31.84604314832016,30.842287173119956,360577.6641689756
STARLINK-1030,2026-01-04T07:28:41Z,-52.152576182642605,74.91831901143912,367946.5544189839
STARLINK-1030,2026-01-04T07:38:41Z,-44.12993357421833,131.55088362407756,366560.1178868454
STARLINK-1030,2026-01-04T07:48:41Z,-16.753686805856177,162.5188887964889,359931.63353369397
STARLINK-1030,2026-01-04T07:58:41Z,14.58939862702628,-175.78165794276987,359420.15451646794
STARLINK-1030,2026-01-04T08:08:41Z,42.573681055961316,-146.14003414189256,365669.3147900149
STARLINK-1030,2026-01-04T08:18:41Z,52.66392237272737,-90.80080014139695,367647.67811056325
STARLINK-1030,2026-01-04T08:28:41Z,33.76996584519651,-44.64507635880813,360831.91690381354
STARLINK-1030,2026-01-04T08:38:41Z,3.633533459601442,-19.896266488235476,355025.2450115042
STARLINK-1030,2026-01-04T08:48:41Z,-27.276626582767808,2.972199705859978,359218.94337520347
STARLINK-1030,2026-01-04T08:58:41Z,-50.38923254922677,42.41491770810393,367210.9329034798
STARLINK-1030,2026-01-04T09:08:41Z,-47.33809133866151,100.93897745438609,367405.2282971452
STARLINK-1030,2026-01-04T09:18:41Z,-21.63173888056816,135.40535378328354,360814.67407538096
STARLINK-1030,2026-01-04T09:28:41Z,9.59766498742697,157.3869097043007,358843.3466831027
STARLINK-1030,2026-01-04T09:38:41Z,38.72335555051775,-175.5665554605737,364638.43490623933
STARLINK-1030,2026-01-04T09:48:41Z,53.19891294066398,-124.04724364426738,368011.16699098336
STARLINK-1030,2026-01-04T09:58:41Z,38.00520123914684,-73.2733058563333,362242.0450535282
STARLINK-1030,2026-01-04T10:08:41Z,8.681810444278872,-46.60330837847314,355385.09058765543
STARLINK-1030,2026-01-04T10:18:41Z,-22.53926603426588,-24.49999739765642,357975.7663267129
STARLINK-1030,2026-01-04T10:28:41Z,-47.89284227094734,10.731173335755207,366246.1603245818
STARLINK-1030,2026-01-04T10:38:41Z,-49.96083461917611,69.42942955342875,368052.0771636487
STARLINK-1030,2026-01-04T10:48:41Z,-26.39158602039982,108.0016545311673,361839.476737447
STARLINK-1030,2026-01-04T10:58:41Z,4.560146582309936,130.66958221856783,358499.6563380438
STARLINK-1030,2026-01-04T11:08:41Z,34.541464695725914,155.69892005022038,363531.1941276967
STARLINK-1030,2026-01-04T11:18:41Z,52.82230485260892,-157.33169917742606,368095.8050325538
STARLINK-1030,2026-01-04T11:28:41Z,41.92294132229676,-102.57338170394294,363614.5339932934
STARLINK-1030,2026-01-04T11:38:41Z,13.689297389267294,-73.41359543929623,356026.6532049726
STARLINK-1030,2026-01-04T11:48:41Z,-17.675648841377146,-51.666286220391534,356904.20012309053
STARLINK-1030,2026-01-04T11:58:41Z,-44.786174152816066,-20.056261905750855,365091.7242930746
STARLINK-1030,2026-01-04T12:08:41Z,-51.87456380600523,37.07283276252105,368463.8520579883
STARLINK-1030,2026-01-04T12:18:41Z,-30.993171579437604,80.21820161150431,362953.9689101907
STARLINK-1030,2026-01-04T12:28:41Z,-0.49875210840469913,104.00512636294293,358407.92613009666
STARLINK-1030,2026-01-04T12:38:41Z,30.102489098030414,127.53699016252274,362406.65619337664
STARLINK-1031,2026-01-03T12:48:41Z,47.38136357220057,-133.05229542795016,485500.2660244225
STARLINK-1031,2026-01-03T12:58:41Z,50.696860441128976,-75.96487331856437,484064.7654520896
STARLINK-1031,2026-01-03T13:08:41Z,28.673842840783013,-36.6382305401241,477364.01240438275
STARLINK-1031,2026-01-03T13:18:41Z,-1.294187744293754,-14.067746044838145,475669.3937498849
STARLINK-1031,2026-01-03T13:28:41Z,-30.977706625387473,9.102070083257061,484316.07394392334
STARLINK-1031,2026-01-03T13:38:41Z,-51.60589017743599,50.57978848178563,494273.38910979195
STARLINK-1031,2026-01-03T13:48:41Z,-45.93283479393638,106.75711697059087,494304.8766748758
STARLINK-1031,2026-01-03T13:58:41Z,-20.250122754571198,138.79191351862997,486357.0703022631
STARLINK-1031,2026-01-03T14:08:41Z,10.176297237670628,159.9831898150424,481746.25503868307
STARLINK-1031,2026-01-03T14:18:41Z,38.5274590831848,-173.72552362400037,484232.81031669176
STARLINK-1031,2026-01-03T14:28:41Z,53.20206677552811,-124.07975969836737,485609.99490597466
STARLINK-1031,2026-01-03T14:38:41Z,39.48392334935539,-73.3829893907973,480211.99321282207
STARLINK-1031,2026-01-03T14:48:41Z,11.320663375178333,-46.49854142563309,475101.64805268997
STARLINK-1031,2026-01-03T14:58:41Z,-19.196444279676324,-25.33477329043652,479819.2891358494
STARLINK-1031,2026-01-03T15:08:41Z,-45.25863977001149,6.027696486478516,490924.5472943353
STARLINK-1031,2026-01-03T15:18:41Z,-51.93066777071168,61.77988146140102,495721.52680347004
STARLINK-1031,2026-01-03T15:28:41Z,-31.929004370226473,104.17864492840286,489870.44105212
STARLINK-1031,2026-01-03T15:38:41Z,-2.424577172703528,127.60156761586482,482656.2302313558
STARLINK-1031,2026-01-03T15:48:41Z,27.586526920555272,149.87788956407582,482733.19905488775
STARLINK-1031,2026-01-03T15:58:41Z,50.180888229495885,-171.8961556148508,485819.4757493204
STARLINK-1031,2026-01-03T16:08:41Z,48.07073543752552,-114.572225179246,483070.71571358637
STARLINK-1031,2026-01-03T16:18:41Z,23.590839765821457,-79.8020249259416,476391.23423512606
STARLINK-1031,2026-01-03T16:28:41Z,-6.761778505576069,-58.19244287504828,476544.2712107679
STARLINK-1031,2026-01-03T16:38:41Z,-35.71605494050294,-33.29097686471677,486391.79617591086
STARLINK-1031,2026-01-03T16:48:41Z,-52.908727590458156,13.19982551732273,495142.41458785825
STARLINK-1031,2026-01-03T16:58:41Z,-42.203291953461644,66.40012044793467,493160.238628249
STARLINK-1031,2026-01-03T17:08:41Z,-14.949835786897454,95.04531875558337,484985.10099742236
STARLINK-1031,2026-01-03T17:18:41Z,15.560426880113456,116.04445078185051,481802.1897972039
STARLINK-1031,2026-01-03T17:28:41Z,42.69572247468477,145.11553550142835,484879.5461972296
STARLINK-1031,2026-01-03T17:38:41Z,52.787473719259104,-161.05617010454134,485132.3590802929
STARLINK-1031,2026-01-03T17:48:41Z,35.00333178748936,-115.17451003897506,478954.03426422534
STARLINK-1031,2026-01-03T17:58:41Z,5.880017722218511,-90.54905548403184,475115.6781918495
STARLINK-1031,2026-01-03T18:08:41Z,-24.407063149613037,-68.83352045785202,481661.4033555356
STARLINK-1031,2026-01-03T18:18:41Z,-48.50276145848538,-33.49694022493179,492546.60568770603
STARLINK-1031,2026-01-03T18:28:41Z,-49.861163710683314,23.765238747205544,495305.5351034949
STARLINK-1031,2026-01-03T18:38:41Z,-26.996795794337622,61.31598403546675,488300.1919100358
STARLINK-1031,2026-01-03T18:48:41Z,3.0411340609394757,83.44954106490697,482075.94942985196
STARLINK-1031,2026-01-03T18:58:41Z,32.50102822209039,107.0874455555856,483374.77122894564
STARLINK-1031,2026-01-03T19:08:41Z,52.13684131780849,150.23548472302687,485921.9366864466
STARLINK-1031,2026-01-03T19:18:41Z,44.72118837261851,-154.22835395789284,481922.3468072633
STARLINK-1031,2026-01-03T19:28:41Z,18.351578381335912,-123.34769738829864,475655.7286188511
STARLINK-1031,2026-01-03T19:38:41Z,-12.190998610048844,-102.22530679970444,477764.4038866291
STARLINK-1031,2026-01-03T19:48:41Z,-40.131101107524195,-74.97913301552546,488423.64619587496
STARLINK-1031,2026-01-03T19:58:41Z,-53.17536752852979,-23.785893997683658,495624.4360941709
STARLINK-1031,2026-01-03T20:08:41Z,-37.99256228274876,25.117367085720996,491800.2606241163
STARLINK-1031,2026-01-03T20:18:41Z,-9.562252231081855,51.08264303559934,483808.6430725277
STARLINK-1031,2026-01-03T20:28:41Z,20.85401222094863,72.33333115751155,482095.9339820282
STARLINK-1031,2026-01-03T20:38:41Z,46.36474822014473,104.90333096894379,485423.03418132087
STARLINK-1031,2026-01-03T20:48:41Z,51.34077248581936,161.50079517527632,484411.7291387778
STARLINK-1031,2026-01-03T20:58:41Z,30.213332683766197,-157.65300661650488,477768.92764804995
STARLINK-1031,2026-01-03T21:08:41Z,0.40863608116648276,-134.68111689105757,475498.61688042653
STARLINK-1031,2026-01-03T21:18:41Z,-29.451692831160656,-111.93579561420962,483655.6497710521
STARLINK-1031,2026-01-03T21:28:41Z,-51.0039811883312,-71.98620572977408,493873.17493732274
STARLINK-1031,2026-01-03T21:38:41Z,-46.97279270450938,-15.239741643711305,494541.9182597672
STARLINK-1031,2026-01-03T21:48:41Z,-21.872779342543232,17.99686596766162,486771.0455133118
STARLINK-1031,2026-01-03T21:58:41Z,8.49121603118461,39.33923037024522,481782.28833808633
STARLINK-1031,2026-01-03T22:08:41Z,37.1500379620454,64.90488091493734,484065.7128474321
STARLINK-1031,2026-01-03T22:18:41Z,53.1128587790349,113.06635016552003,485780.3341046602
STARLINK-1031,2026-01-03T22:28:41Z,40.798936192997914,165.10782134696447,480679.6441869425
STARLINK-1031,2026-01-03T22:38:41Z,13.001172325454776,-167.1709312439862,475214.32287313003
STARLINK-1031,2026-01-03T22:48:41Z,-17.549671134551094,-146.0862993132501,479288.65117274574
STARLINK-1031,2026-01-03T22:58:41Z,-44.12262424553221,-115.81238952570847,490326.7850585832
STARLINK-1031,2026-01-03T23:08:41Z,-52.384124196333225,-60.9086068372474,495710.16740492336
STARLINK-1031,2026-01-03T23:18:41Z,-33.41291157822403,-16.946297121561287,490299.432306808
STARLINK-1031,2026-01-03T23:28:41Z,-4.121264619313104,6.987566895653935,482874.5447983011
STARLINK-1031,2026-01-03T23:38:41Z,26.016529122416614,28.946157557930892,482581.380934354
STARLINK-1031,2026-01-03T23:48:41Z,49.3940236061519,65.73157771540683,485806.52089093777
STARLINK-1031,2026-01-03T23:58:41Z,48.97201445362807,123.20310375848449,483476.20113405294
STARLINK-1031,2026-01-04T00:08:41Z,25.190657644257826,159.3247623734888,476730.9460975266
STARLINK-1031,2026-01-04T00:18:41Z,-5.06375680676364,-178.81961187396516,476252.70430483064
STARLINK-1031,2026-01-04T00:28:41Z,-34.27279923927054,-154.51899153837272,485719.7383783397
STARLINK-1031,2026-01-04T00:38:41Z,-52.61123435881118,-109.58322611587283,494853.90436329326
STARLINK-1031,2026-01-04T00:48:41Z,-43.42014121752279,-55.28596864955477,493479.84567811096
STARLINK-1031,2026-01-04T00:58:41Z,-16.608086748763505,-25.664641628163125,485356.33358175564
STARLINK-1031,2026-01-04T01:08:41Z,13.895316466384683,-4.653199297435696,481765.0435643313
STARLINK-1031,2026-01-04T01:18:41Z,41.44776595962455,23.478749550315072,484738.01349301386
STARLINK-1031,2026-01-04T01:28:41Z,53.030288011755275,76.12794724323554,485383.5819636426
STARLINK-1031,2026-01-04T01:38:41Z,36.434165027065454,123.55971410228703,479411.5632601221
STARLINK-1031,2026-01-04T01:48:41Z,7.57738454433801,148.81904581594353,475110.14113017684
STARLINK-1031,2026-01-04T01:58:41Z,-22.80130733744807,170.313265923217,481059.75684777834
STARLINK-1031,2026-01-04T02:08:41Z,-47.56587905732035,-155.66147201814292,492022.4827602486
STARLINK-1031,2026-01-04T02:18:41Z,-50.59965679895926,-98.6567174593309,495409.2356937681
STARLINK-1031,2026-01-04T02:28:41Z,-28.55339303927505,-59.641868181722046,488736.90099966014
STARLINK-1031,2026-01-04T02:38:41Z,1.3425620679195969,-37.162931889028634,482213.55376292486
STARLINK-1031,2026-01-04T02:48:41Z,30.99836848806087,-14.005819489716902,483201.3273456279
STARLINK-1031,2026-01-04T02:58:41Z,51.62806194020917,27.577660799717297,485984.15280611906
STARLINK-1031,2026-01-04T03:08:41Z,45.83115169699292,83.87299948585003,482369.20090026595
STARLINK-1031,2026-01-04T03:18:41Z,19.995644027584234,115.8851347621569,475909.55105216324
STARLINK-1031,2026-01-04T03:28:41Z,-10.507324093249915,137.109990219406,477360.9452700457
STARLINK-1031,2026-01-04T03:38:41Z,-38.79743572329115,163.55652447493964,487767.42014104174
STARLINK-1031,2026-01-04T03:48:41Z,-53.206534310416856,-146.63889841309194,495455.30359221913
STARLINK-1031,2026-01-04T03:58:41Z,-39.346373786473144,-96.29636924644487,492181.74656857544
STARLINK-1031,2026-01-04T04:08:41Z,-11.244548813549494,-69.57014184341101,484120.13114543626
STARLINK-1031,2026-01-04T04:18:41Z,19.22024671881418,-48.44544989105764,481997.08572351164
STARLINK-1031,2026-01-04T04:28:41Z,45.28535988756105,-17.04249025086366,485325.87520175235
STARLINK-1031,2026-01-04T04:38:41Z,51.895920599167965,38.878695808133145,484737.6952044629
STARLINK-1031,2026-01-04T04:48:41Z,31.73207602827666,81.27793617989462,478192.10322746815
STARLINK-1031,2026-01-04T04:58:41Z,2.113191140745062,104.70353609792494,475369.7940667536
STARLINK-1031,2026-01-04T05:08:41Z,-27.90237389136759,127.07452533411929,483007.2139543683
STARLINK-1031,2026-01-04T05:18:41Z,-50.31460816117769,165.53206804236711,493442.20601251704
STARLINK-1031,2026-01-04T05:28:41Z,-47.949773414289425,-137.34127093149021,494749.4934964013
STARLINK-1031,2026-01-04T05:38:41Z,-23.48367828944277,-102.8327535415386,487192.08795285114
STARLINK-1031,2026-01-04T05:48:41Z,6.799878297203115,-81.29478874024569,481838.87270579376
STARLINK-1031,2026-01-04T05:58:41Z,35.7374126963641,-56.39369150110567,483891.20016831515
STARLINK-1031,2026-01-04T06:08:41Z,52.920509231193634,-9.7681721680585,485923.84218499396
STARLINK-1031,2026-01-04T06:18:41Z,42.0726736958718,43.510589913409206,481147.25952887296
STARLINK-1031,2026-01-04T06:28:41Z,14.676356648928778,72.13727539097712,475365.19369531545
STARLINK-1031,2026-01-04T06:38:41Z,-15.890854529262933,93.18585719337419,478787.81672457856
STARLINK-1031,2026-01-04T06:48:41Z,-42.93238003324631,122.44053990937385,489712.8487257751
STARLINK-1031,2026-01-04T06:58:41Z,-52.74144047439198,176.33732483114156,495662.22017338086
STARLINK-1031,2026-01-04T07:08:41Z,-34.87148893539262,-138.13419986406296,490719.80240969855
STARLINK-1031,2026-01-04T07:18:41Z,-5.817551901839901,-113.63311917548194,483113.7449639627
STARLINK-1031,2026-01-04T07:28:41Z,24.42754741969949,-91.94524263434117,482436.33513616485
STARLINK-1031,2026-01-04T07:38:41Z,48.529387162179134,-56.543824452684426,485769.7842096854
STARLINK-1031,2026-01-04T07:48:41Z,49.7994117993292,0.8742877388923436,483865.62651363795
STARLINK-1031,2026-01-04T07:58:41Z,26.775554570105214,38.40962599340076,477096.188272979
STARLINK-1031,2026-01-04T08:08:41Z,-3.3612120124299034,60.55847912579166,476001.54299151746
STARLINK-1031,2026-01-04T08:18:41Z,-32.799419519678814,84.31475099066299,485051.0497096307
STARLINK-1031,2026-01-04T08:28:41Z,-52.21484902941825,127.68370867781819,494530.87409333163
STARLINK-1031,2026-01-04T08:38:41Z,-44.58803188273168,-177.06835463577724,493775.4048067738
STARLINK-1031,2026-01-04T08:48:41Z,-18.25859258108593,-146.3995853797841,485740.3382368676
STARLINK-1031,2026-01-04T08:58:41Z,12.220850375506219,-125.33296575001884,481745.7129211014
STARLINK-1031,2026-01-04T09:08:41Z,40.15417748797188,-98.07261421643926,484583.0944629455
STARLINK-1031,2026-01-04T09:18:41Z,53.170855962521166,-46.722236618469424,485609.2854803844
STARLINK-1031,2026-01-04T09:28:41Z,37.83389763556258,2.220964317239093,479876.8872969179
STARLINK-1031,2026-01-04T09:38:41Z,9.272621452787455,28.175618587710606,475145.6698076999
STARLINK-1031,2026-01-04T09:48:41Z,-21.17934365961384,49.49343467562774,480480.90441733383
STARLINK-1031,2026-01-04T09:58:41Z,-46.56072072497673,82.27308517991143,491475.09942783817
STARLINK-1031,2026-01-04T10:08:41Z,-51.254899431622775,138.82574135078445,495478.44183936215
STARLINK-1031,2026-01-04T10:18:41Z,-30.09146495248529,179.35066495820078,489172.12526789436
STARLINK-1031,2026-01-04T10:28:41Z,-0.35842426773003594,-157.77494260717472,482373.0244862981
STARLINK-1031,2026-01-04T10:38:41Z,29.470795295808713,-135.04639302078053,483028.59347817925
STARLINK-1031,2026-01-04T10:48:41Z,51.027230206435085,-95.00365087127018,486020.1117645004
STARLINK-1031,2026-01-04T10:58:41Z,46.882483280409524,-38.128970202497314,482806.2250214046
STARLINK-1031,2026-01-04T11:08:41Z,21.629371601724618,-4.913255503203719,476195.23136838514
STARLINK-1031,2026-01-04T11:18:41Z,-8.816155247643419,16.45809216123566,476994.4637910805
STARLINK-1031,2026-01-04T11:28:41Z,-37.424723991307026,42.168416339616215,487105.86462582246
STARLINK-1031,2026-01-04T11:38:41Z,-53.13424054038746,90.50746747000223,495249.6176686065
STARLINK-1031,2026-01-04T11:48:41Z,-40.6629705388897,142.207384986129,492545.57591325993
STARLINK-1031,2026-01-04T11:58:41Z,-12.92256536427595,169.7604527949433,484448.92829087045
STARLINK-1031,2026-01-04T12:08:41Z,17.5734600446929,-169.19749529372407,481911.95138672396
STARLINK-1031,2026-01-04T12:18:41Z,44.14753914502973,-138.89147074596377,485210.04562773247
STARLINK-1031,2026-01-04T12:28:41Z,52.35794492094748,-83.8213473358143,485041.1132857108
STARLINK-1031,2026-01-04T12:38:41Z,33.227772951058014,-39.84961473924657,478630.9745003509
STARLINK-1036,2026-01-03T12:48:41Z,-51.284302215827694,96.9506425074308,564337.041024366
STARLINK-1036,2026-01-03T12:58:41Z,-46.78733582285,152.73664771498133,563053.7758855013
STARLINK-1036,2026-01-03T13:08:41Z,-22.004846360208717,-174.63385102908887,553884.5324974328
STARLINK-1036,2026-01-03T13:18:41Z,7.915931319776743,-153.60947309505207,548273.6906131946
STARLINK-1036,2026-01-03T13:28:41Z,36.30781009658214,-128.7797667555479,550951.4976688797
STARLINK-1036,2026-01-03T13:38:41Z,52.951004633139014,-82.44608944805704,554304.7380157564
STARLINK-1036,2026-01-03T13:48:41Z,42.23351095400126,-29.956382027784628,551323.2147130689
STARLINK-1036,2026-01-03T13:58:41Z,15.359477507324744,-1.5862963960243113,546878.297852275
STARLINK-1036,2026-01-03T14:08:41Z,-14.734167424589538,19.074657611225845,550307.7317073675
STARLINK-1036,2026-01-03T14:18:41Z,-41.72123655135397,47.01977812311201,560274.0212331321
STARLINK-1036,2026-01-03T14:28:41Z,-53.04567960491946,98.83423573771076,565227.4818820667
STARLINK-1036,2026-01-03T14:38:41Z,-37.02978445841594,145.76918092157368,559301.3253546803
STARLINK-1036,2026-01-03T14:48:41Z,-8.829360869422938,170.9074642168594,550333.4736965913
STARLINK-1036,2026-01-03T14:58:41Z,21.14138187738334,-168.1477275602825,548696.6798928365
STARLINK-1036,2026-01-03T15:08:41Z,46.27629764156436,-136.0518929558819,552997.706007097
STARLINK-1036,2026-01-03T15:18:41Z,51.54182055441834,-80.37112041425746,553756.887542879
STARLINK-1036,2026-01-03T15:28:41Z,31.160562865332796,-39.461588224050395,548875.4116351679
STARLINK-1036,2026-01-03T15:38:41Z,1.9512958720355331,-16.57128248348845,547160.7267669776
STARLINK-1036,2026-01-03T15:48:41Z,-27.605513691866275,5.373707453824263,554550.5745593903
STARLINK-1036,2026-01-03T15:58:41Z,-49.9598414316789,42.69664001038193,563766.9733478151
STARLINK-1036,2026-01-03T16:08:41Z,-48.62783056172824,99.15057589454398,563729.3131606579
STARLINK-1036,2026-01-03T16:18:41Z,-25.08746973171495,134.23991726705643,554902.5109890614
STARLINK-1036,2026-01-03T16:28:41Z,4.656790888545264,155.69149069943376,548438.9144875623
STARLINK-1036,2026-01-03T16:38:41Z,33.528273871249645,179.36812481894253,550436.1542252164
STARLINK-1036,2026-01-03T16:48:41Z,52.32503911591564,-137.27838692194595,554215.9670741014
STARLINK-1036,2026-01-03T16:58:41Z,44.533660145919974,-82.79432430328761,551904.6043149919
STARLINK-1036,2026-01-03T17:08:41Z,18.543124866154663,-52.48284664404863,547101.9453816699
STARLINK-1036,2026-01-03T17:18:41Z,-11.51633376385789,-31.726029642442107,549473.2796999166
STARLINK-1036,2026-01-03T17:28:41Z,-39.221284426436526,-5.406691119362312,559217.7307234012
STARLINK-1036,2026-01-03T17:38:41Z,-53.204625400278196,43.873249088276694,565228.83216815
STARLINK-1036,2026-01-03T17:48:41Z,-39.648959703076585,93.59152195110688,560307.6771057469
STARLINK-1036,2026-01-03T17:58:41Z,-12.06569455640526,120.15693580372991,551058.8407764133
STARLINK-1036,2026-01-03T18:08:41Z,17.991559124820736,140.8757955796267,548442.6063475654
STARLINK-1036,2026-01-03T18:18:41Z,44.14027182255179,170.81671950594702,552549.4295961255
STARLINK-1036,2026-01-03T18:28:41Z,52.463075889591146,-135.0171612785025,554031.6407314172
STARLINK-1036,2026-01-03T18:38:41Z,34.025330497188506,-91.12450359378808,549453.2505012768
STARLINK-1036,2026-01-03T18:48:41Z,5.219608541163298,-67.25143722459174,546910.8383902631
STARLINK-1036,2026-01-03T18:58:41Z,-24.571750870432876,-45.874058962779486,553439.3239927432
STARLINK-1036,2026-01-03T19:08:41Z,-48.3398390071535,-11.202255718276803,563075.9635550956
STARLINK-1036,2026-01-03T19:18:41Z,-50.20083194306772,45.19171782169771,564289.8841234678
STARLINK-1036,2026-01-03T19:28:41Z,-28.10887436041707,82.96693478410293,555953.814181366
STARLINK-1036,2026-01-03T19:38:41Z,1.3889541524579976,105.01526596533363,548717.5471097685
STARLINK-1036,2026-01-03T19:48:41Z,30.64803600653748,127.74433316162302,549941.9051167916
STARLINK-1036,2026-01-03T19:58:41Z,51.3421478814408,168.12401356583192,554041.5119500674
STARLINK-1036,2026-01-03T20:08:41Z,46.63228318482254,-135.9921813445308,552449.2920119355
STARLINK-1036,2026-01-03T20:18:41Z,21.686785511384173,-103.47953901901931,547421.1414389964
STARLINK-1036,2026-01-03T20:28:41Z,-8.274948612082964,-82.46918527575096,548739.4169010834
